Index,GPS time,X,Y,Z,Lat,Lon,Alt (HAE)
1338,7122,-2431773.927,-4701737.909,3546695.919,34.00125417,-117.3483425,239.676
1339,7123,-2431774.045,-4701737.837,3546695.91,34.00125417,-117.348344,239.662
1340,7124,-2431774.046,-4701737.838,3546695.91,34.00125417,-117.348344,239.663
1341,7125,-2431774.046,-4701737.839,3546695.911,34.00125417,-117.348344,239.664
1342,7126,-2431774.235,-4701737.714,3546695.89,34.001254,-117.3483465,239.632
1343,7127,-2431775.521,-4701737.002,3546695.814,34.00125367,-117.3483625,239.556
1344,7128,-2431778.563,-4701735.411,3546695.476,34.00125133,-117.3483995,239.354
1345,7129,-2431783.217,-4701733.477,3546694.259,34.00124,-117.348454,239.022
1346,7130,-2431788.975,-4701732.05,3546691.603,34.00121317,-117.3485163,238.678
1347,7131,-2431794.941,-4701731.768,3546687.308,34.00116867,-117.3485752,238.341
1348,7132,-2431800.111,-4701733.211,3546681.451,34.00110633,-117.3486177,238.097
1349,7133,-2431803.599,-4701736.717,3546674.2,34.00102833,-117.3486338,237.953
1350,7134,-2431806.318,-4701741.359,3546665.939,34.00093967,-117.3486368,237.787
1351,7135,-2431809.195,-4701746.222,3546657.32,34.00084667,-117.3486403,237.644
1352,7136,-2431812.857,-4701750.984,3546648.226,34.000749,-117.3486518,237.46
1353,7137,-2431816.62,-4701756.225,3546638.69,34.0006455,-117.348662,237.42
1354,7138,-2431820.26,-4701761.943,3546628.787,34.0005375,-117.3486685,237.479
1355,7139,-2431823.717,-4701768.062,3546618.519,34.00042533,-117.3486713,237.56
1356,7140,-2431827.031,-4701774.607,3546607.941,34.00030933,-117.3486707,237.727
1357,7141,-2431830.144,-4701781.454,3546597.08,34.00019017,-117.3486665,237.88
1358,7142,-2431833.208,-4701788.517,3546585.818,34.00006733,-117.3486608,237.95
1359,7143,-2431836.169,-4701795.873,3546574.196,33.99994067,-117.3486528,237.996
1360,7144,-2431838.714,-4701803.52,3546562.496,33.99981317,-117.3486392,238.054
1361,7145,-2431840.754,-4701811.373,3546550.86,33.99968633,-117.3486198,238.107
1362,7146,-2431842.28,-4701819.57,3546539.146,33.9995585,-117.3485937,238.174
1363,7147,-2431843.403,-4701828.085,3546527.265,33.999429,-117.3485622,238.228
1364,7148,-2431844.714,-4701836.733,3546515.118,33.9992965,-117.3485317,238.303
1365,7149,-2431846.705,-4701845.328,3546502.507,33.999159,-117.3485082,238.339
1366,7150,-2431849.469,-4701853.912,3546489.536,33.99901733,-117.348492,238.46
1367,7151,-2431852.964,-4701862.318,3546476.46,33.99887383,-117.3484838,238.669
1368,7152,-2431856.966,-4701870.245,3546463.732,33.998734,-117.3484828,238.913
1369,7153,-2431861.086,-4701877.813,3546451.491,33.998599,-117.3484848,239.211
1370,7154,-2431865.009,-4701885.3,3546439.406,33.99846617,-117.3484853,239.46
1371,7155,-2431868.743,-4701892.655,3546427.426,33.998335,-117.3484847,239.6
1372,7156,-2431872.353,-4701899.742,3546415.745,33.99820767,-117.3484842,239.662
1373,7157,-2431875.811,-4701906.516,3546404.317,33.99808383,-117.3484837,239.577
1374,7158,-2431879.184,-4701913.081,3546393.189,33.9979635,-117.3484835,239.474
1375,7159,-2431882.56,-4701919.532,3546382.281,33.99784517,-117.3484838,239.411
1376,7160,-2431885.954,-4701925.939,3546371.379,33.99772717,-117.3484847,239.325
1377,7161,-2431889.349,-4701932.637,3546360.033,33.9976045,-117.348484,239.207
1378,7162,-2431893.023,-4701939.701,3546348.014,33.99747467,-117.3484842,239.087
1379,7163,-2431896.987,-4701947.1,3546335.313,33.99733733,-117.3484855,238.944
1380,7164,-2431901.197,-4701954.887,3546322.042,33.9971935,-117.3484872,238.861
1381,7165,-2431905.588,-4701963.03,3546308.211,33.9970435,-117.348489,238.797
1382,7166,-2431910.049,-4701971.395,3546294.242,33.99689133,-117.3484903,238.845
1383,7167,-2431914.438,-4701979.695,3546280.363,33.99674033,-117.3484912,238.868
1384,7168,-2431918.8,-4701988.058,3546266.532,33.99658933,-117.3484915,238.955
1385,7169,-2431923.196,-4701996.451,3546252.662,33.996438,-117.348492,239.054
1386,7170,-2431927.585,-4702004.849,3546238.68,33.99628567,-117.3484925,239.093
1387,7171,-2431932.024,-4702013.269,3546224.665,33.996133,-117.3484933,239.147
1388,7172,-2431936.489,-4702021.775,3546210.532,33.995979,-117.348494,239.21
1389,7173,-2431940.938,-4702030.366,3546196.314,33.99582383,-117.348494,239.281
1390,7174,-2431945.477,-4702038.982,3546182.051,33.99566817,-117.3484948,239.379
1391,7175,-2431950.07,-4702047.653,3546167.82,33.99551233,-117.3484958,239.558
1392,7176,-2431954.579,-4702056.356,3546153.557,33.99535633,-117.3484958,239.709
1393,7177,-2431959.053,-4702065.11,3546139.295,33.99520017,-117.3484953,239.886
1394,7178,-2431963.596,-4702073.866,3546125.028,33.99504383,-117.3484955,240.087
1395,7179,-2431968.2,-4702082.585,3546110.761,33.9948875,-117.3484965,240.285
1396,7180,-2431972.88,-4702091.347,3546096.522,33.994731,-117.3484978,240.559
1397,7181,-2431977.493,-4702100.078,3546082.28,33.99457483,-117.3484988,240.783
1398,7182,-2431982.072,-4702108.79,3546068.021,33.99441867,-117.3484995,240.97
1399,7183,-2431986.619,-4702117.523,3546053.738,33.99426233,-117.3484998,241.147
1400,7184,-2431991.141,-4702126.299,3546039.44,33.99410567,-117.3484997,241.339
1401,7185,-2431995.742,-4702135.054,3546025.106,33.99394867,-117.3485003,241.524
1402,7186,-2432000.397,-4702143.782,3546010.665,33.99379083,-117.3485017,241.651
1403,7187,-2432005.091,-4702152.571,3545996.151,33.99363217,-117.3485032,241.795
1404,7188,-2432009.73,-4702161.512,3545981.594,33.99347267,-117.3485032,242.009
1405,7189,-2432014.433,-4702170.323,3545967.152,33.99331433,-117.3485047,242.214
1406,7190,-2432018.73,-4702178.478,3545953.771,33.99316783,-117.3485053,242.375
1407,7191,-2432022.783,-4702186.172,3545941.309,33.99303083,-117.3485062,242.618
1408,7192,-2432026.367,-4702193.115,3545929.817,33.9929055,-117.348506,242.671
1409,7193,-2432029.813,-4702199.533,3545919.195,33.9927895,-117.3485073,242.771
1410,7194,-2432032.713,-4702205.207,3545909.938,33.99268817,-117.348507,242.878
1411,7195,-2432034.828,-4702209.882,3545902.466,33.9926065,-117.348504,242.95
1412,7196,-2432035.983,-4702213.577,3545897.001,33.9925465,-117.3484967,243.055
1413,7197,-2432036.099,-4702216.591,3545893.116,33.99250367,-117.3484828,243.147
1414,7198,-2432035.327,-4702218.99,3545890.612,33.992476,-117.3484635,243.22
1415,7199,-2432033.811,-4702220.719,3545889.402,33.99246267,-117.3484403,243.239
1416,7200,-2432031.823,-4702221.855,3545889.203,33.99246067,-117.3484157,243.208
1417,7201,-2432029.627,-4702222.309,3545889.996,33.99246967,-117.3483922,243.149
1418,7202,-2432027.092,-4702221.801,3545892.29,33.992495,-117.3483703,243.091
1419,7203,-2432024.845,-4702219.951,3545896.115,33.992537,-117.348358,243.012
1420,7204,-2432022.828,-4702216.76,3545901.601,33.992597,-117.3483545,242.961
1421,7205,-2432020.748,-4702212.526,3545908.482,33.99267217,-117.3483555,242.898
1422,7206,-2432018.196,-4702207.503,3545916.683,33.99276183,-117.348356,242.812
1423,7207,-2432015.203,-4702201.86,3545926.004,33.99286383,-117.3483552,242.726
1424,7208,-2432011.776,-4702195.557,3545936.308,33.992977,-117.3483537,242.541
1425,7209,-2432008.071,-4702188.75,3545947.675,33.993101,-117.3483518,242.471
1426,7210,-2432004.11,-4702181.277,3545959.968,33.9932355,-117.348351,242.333
1427,7211,-2431999.994,-4702173.203,3545973.034,33.99337883,-117.3483515,242.124
1428,7212,-2431995.892,-4702165.066,3545986.288,33.99352383,-117.3483525,241.98
1429,7213,-2431991.663,-4702156.944,3545999.482,33.9936685,-117.3483523,241.764
1430,7214,-2431987.437,-4702148.879,3546012.715,33.99381333,-117.3483517,241.614
1431,7215,-2431983.302,-4702140.813,3546025.882,33.9939575,-117.3483522,241.46
1432,7216,-2431979.14,-4702132.718,3546039.081,33.994102,-117.3483523,241.293
1433,7217,-2431974.849,-4702124.713,3546052.308,33.99424667,-117.3483508,241.159
1434,7218,-2431970.666,-4702116.695,3546065.366,33.99438983,-117.3483505,240.962
1435,7219,-2431966.608,-4702108.818,3546078.186,33.99453033,-117.3483507,240.783
1436,7220,-2431962.613,-4702101.077,3546090.727,33.994668,-117.3483508,240.574
1437,7221,-2431958.706,-4702093.559,3546103.058,33.99480283,-117.3483507,240.443
1438,7222,-2431954.7,-4702086.115,3546115.248,33.9949365,-117.3483492,240.251
1439,7223,-2431950.797,-4702078.674,3546127.481,33.99507033,-117.3483485,240.125
1440,7224,-2431946.841,-4702071.244,3546139.712,33.99520417,-117.3483475,239.985
1441,7225,-2431942.787,-4702063.73,3546152.002,33.995339,-117.3483458,239.779
1442,7226,-2431938.735,-4702056.184,3546164.394,33.99547483,-117.3483445,239.607
1443,7227,-2431934.731,-4702048.628,3546176.861,33.99561117,-117.3483435,239.488
1444,7228,-2431930.786,-4702041.102,3546189.212,33.99574617,-117.348343,239.35
1445,7229,-2431926.981,-4702033.759,3546201.308,33.99587833,-117.348343,239.257
1446,7230,-2431923.234,-4702026.598,3546213.181,33.99600783,-117.3483425,239.194
1447,7231,-2431919.502,-4702019.485,3546224.999,33.99613667,-117.348342,239.143
1448,7232,-2431915.748,-4702012.429,3546236.807,33.99626517,-117.348341,239.119
1449,7233,-2431911.946,-4702005.459,3546248.591,33.99639333,-117.3483392,239.128
1450,7234,-2431908.163,-4701998.444,3546260.248,33.9965205,-117.3483377,239.039
1451,7235,-2431904.409,-4701991.45,3546271.838,33.99664717,-117.3483363,238.938
1452,7236,-2431900.643,-4701984.479,3546283.371,33.99677333,-117.3483348,238.819
1453,7237,-2431897.011,-4701977.696,3546294.784,33.99689733,-117.3483337,238.823
1454,7238,-2431893.542,-4701971.14,3546305.843,33.9970175,-117.3483328,238.857
1455,7239,-2431890.35,-4701965.07,3546316.083,33.9971285,-117.3483323,238.897
1456,7240,-2431887.621,-4701959.65,3546325.001,33.99722583,-117.348333,238.853
1457,7241,-2431885.231,-4701954.801,3546333.136,33.99731383,-117.3483342,238.92
1458,7242,-2431882.82,-4701950.887,3546340.036,33.9973885,-117.3483305,238.978
1459,7243,-2431879.929,-4701948.114,3546345.605,33.99744917,-117.3483165,238.948
1460,7244,-2431875.879,-4701946.757,3546350.161,33.99749867,-117.3482843,238.954
1461,7245,-2431870.593,-4701947.305,3546353.165,33.997531,-117.3482307,239.024
1462,7246,-2431864.204,-4701949.745,3546354.497,33.99754483,-117.3481572,239.132
1463,7247,-2431856.706,-4701953.565,3546354.809,33.99754733,-117.3480662,239.265
1464,7248,-2431848.198,-4701958.061,3546354.873,33.9975475,-117.347962,239.371
1465,7249,-2431838.771,-4701963.021,3546355.049,33.99754833,-117.3478467,239.531
1466,7250,-2431828.483,-4701968.465,3546355.231,33.99754917,-117.3477207,239.724
1467,7251,-2431817.374,-4701974.299,3546355.493,33.99755083,-117.3475848,239.936
1468,7252,-2431805.507,-4701980.486,3546355.86,33.99755333,-117.34744,240.178
1469,7253,-2431792.972,-4701987.137,3546356.109,33.99755433,-117.3472865,240.44
1470,7254,-2431779.87,-4701994.169,3546356.275,33.9975545,-117.3471255,240.722
1471,7255,-2431766.218,-4702001.424,3546356.516,33.99755533,-117.3469582,241
1472,7256,-2431752.097,-4702008.894,3546356.762,33.9975565,-117.3467853,241.26
1473,7257,-2431737.986,-4702016.461,3546356.969,33.99755683,-117.346612,241.573
1474,7258,-2431724.383,-4702023.851,3546357.132,33.9975565,-117.3464445,241.926
1475,7259,-2431710.929,-4702031.13,3546357.158,33.99755517,-117.346279,242.178
1476,7260,-2431697.296,-4702038.506,3546357.214,33.99755417,-117.3461112,242.448
1477,7261,-2431683.476,-4702045.921,3546357.421,33.9975545,-117.3459415,242.761
1478,7262,-2431669.473,-4702053.463,3546357.597,33.9975545,-117.3457693,243.081
1479,7263,-2431655.459,-4702061.034,3546357.696,33.99755383,-117.345597,243.374
1480,7264,-2431641.475,-4702068.648,3546357.77,33.99755267,-117.3454247,243.697
1481,7265,-2431627.421,-4702076.264,3546357.899,33.997552,-117.3452517,244.026
1482,7266,-2431613.531,-4702083.68,3546358.02,33.99755183,-117.3450813,244.265
1483,7267,-2431599.878,-4702091.062,3546358.221,33.997552,-117.3449133,244.615
1484,7268,-2431586.298,-4702098.427,3546358.401,33.99755183,-117.3447462,244.967
1485,7269,-2431573.071,-4702105.603,3546358.528,33.99755117,-117.3445833,245.286
1486,7270,-2431560.316,-4702112.55,3546358.649,33.9975505,-117.3444262,245.612
1487,7271,-2431547.759,-4702119.374,3546358.861,33.99755067,-117.3442715,245.974
1488,7272,-2431535.377,-4702125.933,3546359.035,33.99755133,-117.3441198,246.186
1489,7273,-2431522.824,-4702132.526,3546359.046,33.99755083,-117.3439663,246.267
1490,7274,-2431509.729,-4702139.493,3546359.009,33.99754967,-117.3438058,246.39
1491,7275,-2431496.133,-4702146.7,3546359.085,33.9975495,-117.3436393,246.563
1492,7276,-2431482.058,-4702154.056,3546359.248,33.99755033,-117.3434673,246.711
1493,7277,-2431467.576,-4702161.699,3546359.33,33.99755033,-117.3432902,246.871
1494,7278,-2431452.714,-4702169.629,3546359.34,33.99754933,-117.3431078,247.057
1495,7279,-2431437.418,-4702177.743,3546359.322,33.99754817,-117.3429205,247.197
1496,7280,-2431421.769,-4702186.108,3546359.264,33.99754667,-117.3427283,247.366
1497,7281,-2431405.773,-4702194.635,3546359.298,33.99754567,-117.3425322,247.574
1498,7282,-2431389.47,-4702203.343,3546359.294,33.9975445,-117.3423322,247.776
1499,7283,-2431373.203,-4702212.12,3546359.267,33.9975425,-117.3421322,248.03
1500,7284,-2431357.356,-4702220.651,3546359.296,33.99754133,-117.3419373,248.295
1501,7285,-2431342.023,-4702228.958,3546359.283,33.9975395,-117.3417487,248.567
1502,7286,-2431327.205,-4702237.047,3546359.183,33.99753683,-117.341566,248.825
1503,7287,-2431312.877,-4702244.85,3546359.147,33.99753483,-117.3413895,249.096
1504,7288,-2431299.036,-4702252.37,3546359.072,33.99753267,-117.341219,249.321
1505,7289,-2431285.78,-4702259.747,3546358.826,33.9975285,-117.3410548,249.569
1506,7290,-2431273.205,-4702266.802,3546358.599,33.99752433,-117.3408988,249.85
1507,7291,-2431261.406,-4702273.387,3546358.476,33.99752117,-117.3407527,250.138
1508,7292,-2431250.275,-4702279.582,3546358.375,33.9975185,-117.3406148,250.405
1509,7293,-2431239.985,-4702285.311,3546358.311,33.99751617,-117.3404875,250.67
1510,7294,-2431230.984,-4702290.287,3546358.271,33.99751433,-117.3403762,250.885
1511,7295,-2431223.75,-4702294.281,3546358.276,33.99751333,-117.3402868,251.075
1512,7296,-2431218.062,-4702297.39,3546358.317,33.99751283,-117.3402167,251.221
1513,7297,-2431213.826,-4702299.676,3546358.34,33.99751267,-117.3401645,251.305
1514,7298,-2431211.192,-4702301.147,3546358.326,33.997512,-117.340132,251.377
1515,7299,-2431209.973,-4702301.817,3546358.315,33.99751167,-117.3401168,251.4
1516,7300,-2431209.521,-4702302.075,3546358.321,33.99751167,-117.3401113,251.421
1517,7301,-2431209.472,-4702302.097,3546358.317,33.99751167,-117.3401107,251.417
1518,7302,-2431209.471,-4702302.095,3546358.314,33.99751167,-117.3401107,251.413
1519,7303,-2431209.473,-4702302.096,3546358.314,33.99751167,-117.3401107,251.415
1520,7304,-2431209.471,-4702302.095,3546358.314,33.99751167,-117.3401107,251.414
1521,7305,-2431209.471,-4702302.092,3546358.313,33.99751167,-117.3401107,251.411
1522,7306,-2431209.472,-4702302.095,3546358.314,33.99751167,-117.3401107,251.414
1523,7307,-2431209.473,-4702302.095,3546358.316,33.99751167,-117.3401107,251.416
1524,7308,-2431209.472,-4702302.093,3546358.313,33.99751167,-117.3401107,251.411
1525,7309,-2431209.472,-4702302.093,3546358.314,33.99751167,-117.3401107,251.412
1526,7310,-2431209.474,-4702302.096,3546358.314,33.99751167,-117.3401107,251.415
1527,7311,-2431209.472,-4702302.093,3546358.312,33.99751167,-117.3401107,251.411
1528,7312,-2431209.473,-4702302.091,3546358.311,33.99751167,-117.3401107,251.41
1529,7313,-2431209.474,-4702302.092,3546358.31,33.99751167,-117.3401107,251.411
1530,7314,-2431209.477,-4702302.094,3546358.314,33.99751167,-117.3401108,251.415
1531,7315,-2431209.476,-4702302.095,3546358.313,33.99751167,-117.3401107,251.415
1532,7316,-2431209.476,-4702302.093,3546358.312,33.99751167,-117.3401107,251.413
1533,7317,-2431209.476,-4702302.098,3546358.314,33.99751167,-117.3401107,251.418
1534,7318,-2431209.475,-4702302.096,3546358.315,33.99751167,-117.3401107,251.416
1535,7319,-2431209.476,-4702302.096,3546358.313,33.99751167,-117.3401107,251.416
1536,7320,-2431209.476,-4702302.097,3546358.315,33.99751167,-117.3401107,251.417
1537,7321,-2431209.476,-4702302.095,3546358.312,33.99751167,-117.3401107,251.414
1538,7322,-2431209.477,-4702302.097,3546358.314,33.99751167,-117.3401107,251.418
1539,7323,-2431209.477,-4702302.094,3546358.312,33.99751167,-117.3401108,251.414
1540,7324,-2431209.475,-4702302.094,3546358.312,33.99751167,-117.3401107,251.413
1541,7325,-2431209.476,-4702302.096,3546358.313,33.99751167,-117.3401107,251.416
1542,7326,-2431209.474,-4702302.095,3546358.312,33.99751167,-117.3401107,251.413
1543,7327,-2431209.475,-4702302.095,3546358.311,33.99751167,-117.3401107,251.413
1544,7328,-2431209.474,-4702302.091,3546358.309,33.99751167,-117.3401107,251.408
1545,7329,-2431209.474,-4702302.096,3546358.312,33.99751167,-117.3401107,251.414
1546,7330,-2431209.475,-4702302.093,3546358.312,33.99751167,-117.3401107,251.412
1547,7331,-2431209.475,-4702302.094,3546358.312,33.99751167,-117.3401107,251.413
1548,7332,-2431209.474,-4702302.094,3546358.314,33.99751167,-117.3401107,251.414
1549,7333,-2431209.474,-4702302.093,3546358.311,33.99751167,-117.3401107,251.412
1550,7334,-2431209.475,-4702302.095,3546358.314,33.99751167,-117.3401107,251.415
1551,7335,-2431209.461,-4702302.099,3546358.313,33.99751167,-117.3401105,251.412
1552,7336,-2431209.28,-4702302.207,3546358.312,33.9975115,-117.3401083,251.423
1553,7337,-2431209.187,-4702302.261,3546358.313,33.9975115,-117.3401072,251.427
1554,7338,-2431209.186,-4702302.259,3546358.309,33.9975115,-117.3401072,251.423
1555,7339,-2431209.184,-4702302.259,3546358.309,33.9975115,-117.3401072,251.422
1556,7340,-2431209.186,-4702302.26,3546358.31,33.9975115,-117.3401072,251.424
1557,7341,-2431209.185,-4702302.259,3546358.309,33.9975115,-117.3401072,251.423
1558,7342,-2431209.185,-4702302.259,3546358.308,33.9975115,-117.3401072,251.422
1559,7343,-2431209.187,-4702302.26,3546358.309,33.9975115,-117.3401072,251.424
1560,7344,-2431209.186,-4702302.259,3546358.309,33.9975115,-117.3401072,251.423
1561,7345,-2431209.186,-4702302.259,3546358.31,33.9975115,-117.3401072,251.423
1562,7346,-2431209.186,-4702302.259,3546358.308,33.9975115,-117.3401072,251.423
1563,7347,-2431209.184,-4702302.255,3546358.308,33.9975115,-117.3401072,251.419
1564,7348,-2431209.176,-4702302.259,3546358.306,33.9975115,-117.340107,251.417
1565,7349,-2431208.765,-4702302.512,3546358.304,33.99751133,-117.3401018,251.446
1566,7350,-2431206.611,-4702303.717,3546358.298,33.99751083,-117.3400752,251.51
1567,7351,-2431202.407,-4702306.069,3546358.306,33.99751017,-117.340023,251.646
1568,7352,-2431196.57,-4702309.343,3546358.399,33.99750967,-117.3399507,251.887
1569,7353,-2431189.382,-4702313.374,3546358.452,33.99750867,-117.3398615,252.148
1570,7354,-2431180.712,-4702317.993,3546358.359,33.99750733,-117.3397552,252.196
1571,7355,-2431170.721,-4702323.287,3546358.351,33.99750667,-117.3396328,252.287
1572,7356,-2431159.691,-4702329.106,3546358.376,33.99750633,-117.3394978,252.386
1573,7357,-2431147.865,-4702335.493,3546358.466,33.99750583,-117.3393523,252.638
1574,7358,-2431135.313,-4702342.315,3546358.549,33.997505,-117.3391978,252.929
